1772762400000000,71262.01000000,71424.83000000,71037.95000000,71248.40000000,149.54209000,1772765999999999,10655529.42863000,15491,67.56037000,4813695.84670510,0
1772766000000000,71248.40000000,71294.61000000,71002.96000000,71090.49000000,75.98621000,1772769599999999,5405869.04627780,8891,36.20567000,2575751.39838050,0
1772769600000000,71090.49000000,71127.60000000,70278.69000000,70615.71000000,151.90312000,1772773199999999,10742212.73177120,15182,65.48086000,4631575.33311900,0
1772773200000000,70619.18000000,70669.40000000,70149.20000000,70438.37000000,195.37820000,1772776799999999,13744513.10731330,19338,93.05121000,6546092.71387100,0
1772776800000000,70438.36000000,70859.67000000,70262.44000000,70601.48000000,134.26975000,1772780399999999,9466581.57746670,16910,77.72119000,5479479.46092780,0
1772780400000000,70608.19000000,71198.13000000,70477.94000000,71067.27000000,205.17770000,1772783999999999,14536838.88798690,21783,88.22101000,6251407.76743360,0
1772784000000000,71067.27000000,71074.09000000,70742.88000000,70795.49000000,113.42100000,1772787599999999,8043377.90768790,16471,50.70784000,3595954.30579520,0
1772787600000000,70795.49000000,70821.99000000,70299.34000000,70564.78000000,219.88327000,1772791199999999,15496197.00700800,20923,121.65164000,8571772.83165710,0
1772791200000000,70564.77000000,70800.00000000,70464.56000000,70538.23000000,104.31066000,1772794799999999,7369321.04656660,12974,46.69670000,3299103.44942740,0
1772794800000000,70536.56000000,70644.58000000,70200.00000000,70222.13000000,127.13493000,1772798399999999,8955362.98526170,13870,53.46541000,3765224.12207180,0
1772798400000000,70222.13000000,70244.50000000,69667.66000000,69928.83000000,350.24746000,1772801999999999,24502127.20406180,28004,132.12406000,9244086.53820190,0
1772802000000000,69928.83000000,70333.33000000,69212.52000000,69222.12000000,650.82741000,1772805599999999,45393087.06993330,38119,323.32478000,22539186.82706480,0
1772805600000000,69222.11000000,69250.00000000,68158.92000000,68408.38000000,961.40357000,1772809199999999,66156240.09976210,61451,504.34443000,34726621.50939750,0
1772809200000000,68408.36000000,69109.85000000,68302.21000000,68509.45000000,503.17116000,1772812799999999,34565745.03376670,36936,222.90755000,15314955.24444240,0
1772812800000000,68506.40000000,68806.45000000,68222.41000000,68445.54000000,362.36410000,1772816399999999,24815422.46437610,24511,180.82348000,12379625.71655890,0
1772816400000000,68445.53000000,68650.00000000,67737.88000000,67956.18000000,344.92652000,1772819999999999,23483916.15910540,24018,148.88745000,10134336.17202010,0
1772820000000000,67956.18000000,68476.99000000,67947.05000000,68181.13000000,184.59553000,1772823599999999,12604509.69647380,22007,87.25082000,5957143.47075640,0
1772823600000000,68181.13000000,68478.57000000,68000.00000000,68120.33000000,134.46939000,1772827199999999,9172282.04739450,15240,63.97078000,4364259.80878250,0
1772827200000000,68120.33000000,68284.40000000,67766.99000000,68105.11000000,236.25393000,1772830799999999,16069925.08277920,19915,120.32327000,8187537.92897090,0
1772830800000000,68105.10000000,68330.90000000,67920.06000000,68285.73000000,144.09107000,1772834399999999,9816171.55308730,12954,52.46689000,3575036.52512250,0
1772834400000000,68285.73000000,68449.52000000,68226.72000000,68323.66000000,75.70328000,1772837999999999,5172753.94109510,9938,41.85875000,2860512.66406830,0
1772838000000000,68323.66000000,68369.21000000,68095.09000000,68114.01000000,73.00984000,1772841599999999,4983205.34576430,11005,37.28150000,2544558.81961320,0
1772841600000000,68114.00000000,68385.40000000,68106.97000000,68279.70000000,88.48529000,1772845199999999,6036742.80457030,10296,42.62463000,2907926.02161510,0
1772845200000000,68279.70000000,68362.81000000,68179.61000000,68257.13000000,52.37553000,1772848799999999,3575094.77764920,7695,27.73955000,1893576.19315150,0
1772848800000000,68257.13000000,68368.89000000,68046.98000000,68345.67000000,53.27092000,1772852399999999,3633562.82140970,7777,25.31195000,1726568.25543450,0
1772852400000000,68345.67000000,68545.21000000,68099.03000000,68099.03000000,78.78291000,1772855999999999,5381300.73500910,10393,33.04391000,2257878.59654360,0
1772856000000000,68098.79000000,68154.56000000,67806.34000000,68062.56000000,93.94083000,1772859599999999,6387710.19067670,12832,32.91523000,2237231.02692640,0
1772859600000000,68059.54000000,68135.51000000,67897.57000000,68015.83000000,53.82748000,1772863199999999,3660827.98505580,6769,20.73719000,1410392.95341880,0
1772863200000000,68015.83000000,68023.04000000,67609.56000000,67694.71000000,109.38940000,1772866799999999,7415794.52540630,10830,44.55779000,3019337.89191890,0
1772866800000000,67694.72000000,67859.56000000,67441.18000000,67840.00000000,138.92952000,1772870399999999,9397477.08100780,15145,51.08850000,3455690.70344880,0
1772870400000000,67840.00000000,68041.86000000,67709.92000000,67799.92000000,102.54446000,1772873999999999,6961174.48997440,10848,51.54341000,3499255.30944720,0
1772874000000000,67799.34000000,68069.31000000,67735.01000000,68001.77000000,60.78266000,1772877599999999,4131841.23553760,7648,29.89820000,2032108.46503070,0
1772877600000000,68001.77000000,68104.55000000,67868.14000000,67883.59000000,52.60533000,1772881199999999,3575954.71317050,7459,27.79786000,1889830.96326820,0
1772881200000000,67883.58000000,68244.27000000,67843.69000000,68010.89000000,62.63935000,1772884799999999,4265611.83917420,11311,35.22796000,2398888.01902080,0
1772884800000000,68010.89000000,68084.50000000,67890.49000000,67995.68000000,175.22767000,1772888399999999,11917268.15573110,9389,34.43044000,2341179.00786720,0
1772888400000000,67995.68000000,68080.38000000,67851.45000000,67927.43000000,85.78030000,1772891999999999,5830581.47149770,13167,34.48805000,2344256.28071560,0
1772892000000000,67927.42000000,68085.71000000,67604.51000000,68013.94000000,158.04000000,1772895599999999,10720987.93386790,21711,69.03878000,4684571.02164290,0
1772895600000000,68018.57000000,68039.99000000,67773.67000000,67879.58000000,85.41994000,1772899199999999,5801033.77225320,20409,33.84060000,2298364.19035360,0
1772899200000000,67879.58000000,67895.35000000,67700.36000000,67791.83000000,68.64216000,1772902799999999,4654439.31615660,13528,26.57571000,1802199.97958730,0
1772902800000000,67789.49000000,67940.00000000,67767.85000000,67783.25000000,46.29434000,1772906399999999,3141420.43758160,9077,21.77575000,1477638.97209840,0
1772906400000000,67783.25000000,67783.25000000,67476.28000000,67564.01000000,129.97130000,1772909999999999,8785470.21667460,22524,49.08735000,3318217.42381480,0
1772910000000000,67564.01000000,67570.08000000,66925.00000000,67080.02000000,316.44850000,1772913599999999,21279322.90534070,32187,119.67094000,8050370.71452140,0
